species	qma	stat
SSK	SSK3	049
SSK	SSK3	050
SSK	SSK3	051
SSK	SSK3	052
SSK	SSK3	029
SSK	SSK3	030
SSK	SSK3	401
SSK	SSK3	402
SSK	SSK3	403
SSK	SSK3	404
SSK	SSK3	405
SSK	SSK3	406
SSK	SSK3	501
SSK	SSK3	603
SSK	SSK3	504
SSK	SSK3	303
SSK	SSK3	606
SSK	SSK3	610
SSK	SSK3	612
SSK	SSK3	604
SSK	SSK3	302
SSK	SSK3	605
SSK	SSK3	611
SSK	SSK3	019
SSK	SSK3	021
SSK	SSK8	102
SSK	SSK8	103
SSK	SSK8	036
SSK	SSK8	040
SSK	SSK8	037
SSK	SSK8	039
SSK	SSK8	041
SSK	SSK8	042
SSK	SSK8	046
SSK	SSK8	044
SSK	SSK8	043
SSK	SSK8	016
SSK	SSK8	017
SSK	SSK8	048
SSK	SSK8	047
SSK	SSK8	801
SSK	SSK8	101
SSK	SSK8	104
SSK	SSK8	045
STA	STA4	412
STA	STA4	411
STA	STA4	410
STA	STA4	408
STA	STA4	409
STA	STA4	407
STA	STA4	049
STA	STA4	050
STA	STA4	051
STA	STA4	052
STA	STA4	401
STA	STA4	402
STA	STA4	403
STA	STA4	404
STA	STA4	405
STA	STA4	406
STA	STA7	704
STA	STA7	705
STA	STA7	702
STA	STA7	703
STA	STA7	018
STA	STA7	032
STA	STA7	033
STA	STA7	034
STA	STA7	035
STA	STA7	036
STA	STA7	040
STA	STA7	037
STA	STA7	039
STA	STA7	038
STA	STA7	017
STA	STA7	701
STA	STA7	706
STA	STA10	092
STA	STA10	091
STA	STA10	093
STA	STA10	094
STA	STA3	301
STA	STA3	018
STA	STA3	020
STA	STA3	023
STA	STA3	022
STA	STA3	024
STA	STA3	026
STA	STA3	027
STA	STA3	303
STA	STA3	302
STA	STA3	605
STA	STA3	019
STA	STA3	021
STA	STA8	036
STA	STA8	040
STA	STA8	037
STA	STA8	039
STA	STA8	041
STA	STA8	016
STA	STA8	017
STA	STA8	801
STA	STA2	203
STA	STA2	202
STA	STA2	204
STA	STA2	201
STA	STA2	011
STA	STA2	012
STA	STA2	015
STA	STA2	018
STA	STA2	016
STA	STA2	017
STA	STA2	013
STA	STA2	014
STA	STA2	205
STA	STA2	206
STA	STA2	019
STA	STA5	608
STA	STA5	602
STA	STA5	623
STA	STA5	622
STA	STA5	625
STA	STA5	502
STA	STA5	615
STA	STA5	613
STA	STA5	601
STA	STA5	618
STA	STA5	614
STA	STA5	616
STA	STA5	619
STA	STA5	503
STA	STA5	609
STA	STA5	617
STA	STA5	620
STA	STA5	607
STA	STA5	621
STA	STA5	624
STA	STA5	026
STA	STA5	027
STA	STA5	028
STA	STA5	031
STA	STA5	032
STA	STA5	025
STA	STA5	029
STA	STA5	030
STA	STA5	501
STA	STA5	603
STA	STA5	504
STA	STA5	303
STA	STA5	606
STA	STA5	610
STA	STA5	612
STA	STA5	604
STA	STA5	302
STA	STA5	605
STA	STA5	611
STA	STA1	102
STA	STA1	103
STA	STA1	107
STA	STA1	004
STA	STA1	008
STA	STA1	006
STA	STA1	007
STA	STA1	009
STA	STA1	010
STA	STA1	041
STA	STA1	042
STA	STA1	046
STA	STA1	044
STA	STA1	043
STA	STA1	009H
STA	STA1	003
STA	STA1	005
STA	STA1	106
STA	STA1	001
STA	STA1	048
STA	STA1	047
STA	STA1	002
STA	STA1	105
STA	STA1	101
STA	STA1	104
STA	STA1	045
STN	STN1	203
STN	STN1	301
STN	STN1	608
STN	STN1	602
STN	STN1	623
STN	STN1	622
STN	STN1	625
STN	STN1	502
STN	STN1	704
STN	STN1	102
STN	STN1	091
STN	STN1	204
STN	STN1	613
STN	STN1	601
STN	STN1	618
STN	STN1	705
STN	STN1	702
STN	STN1	103
STN	STN1	107
STN	STN1	408
STN	STN1	614
STN	STN1	616
STN	STN1	619
STN	STN1	503
STN	STN1	703
STN	STN1	409
STN	STN1	407
STN	STN1	617
STN	STN1	620
STN	STN1	607
STN	STN1	621
STN	STN1	624
STN	STN1	094
STN	STN1	201
STN	STN1	004
STN	STN1	008
STN	STN1	006
STN	STN1	007
STN	STN1	009
STN	STN1	010
STN	STN1	011
STN	STN1	012
STN	STN1	015
STN	STN1	018
STN	STN1	020
STN	STN1	023
STN	STN1	022
STN	STN1	024
STN	STN1	026
STN	STN1	027
STN	STN1	028
STN	STN1	031
STN	STN1	032
STN	STN1	025
STN	STN1	033
STN	STN1	034
STN	STN1	035
STN	STN1	036
STN	STN1	040
STN	STN1	037
STN	STN1	039
STN	STN1	038
STN	STN1	041
STN	STN1	042
STN	STN1	046
STN	STN1	044
STN	STN1	043
STN	STN1	009H
STN	STN1	016
STN	STN1	017
STN	STN1	029
STN	STN1	030
STN	STN1	013
STN	STN1	014
STN	STN1	003
STN	STN1	005
STN	STN1	106
STN	STN1	001
STN	STN1	048
STN	STN1	047
STN	STN1	002
STN	STN1	205
STN	STN1	401
STN	STN1	402
STN	STN1	403
STN	STN1	801
STN	STN1	701
STN	STN1	105
STN	STN1	101
STN	STN1	706
STN	STN1	501
STN	STN1	104
STN	STN1	603
STN	STN1	504
STN	STN1	303
STN	STN1	606
STN	STN1	610
STN	STN1	612
STN	STN1	604
STN	STN1	302
STN	STN1	605
STN	STN1	611
STN	STN1	045
STN	STN1	019
STN	STN1	021
STU	STU1	092
STU	STU1	203
STU	STU1	412
STU	STU1	301
STU	STU1	608
STU	STU1	602
STU	STU1	623
STU	STU1	622
STU	STU1	625
STU	STU1	502
STU	STU1	704
STU	STU1	102
STU	STU1	091
STU	STU1	202
STU	STU1	204
STU	STU1	411
STU	STU1	615
STU	STU1	613
STU	STU1	601
STU	STU1	618
STU	STU1	705
STU	STU1	702
STU	STU1	103
STU	STU1	107
STU	STU1	410
STU	STU1	408
STU	STU1	614
STU	STU1	616
STU	STU1	619
STU	STU1	503
STU	STU1	703
STU	STU1	409
STU	STU1	407
STU	STU1	609
STU	STU1	617
STU	STU1	620
STU	STU1	607
STU	STU1	621
STU	STU1	624
STU	STU1	093
STU	STU1	094
STU	STU1	201
STU	STU1	004
STU	STU1	008
STU	STU1	006
STU	STU1	007
STU	STU1	009
STU	STU1	010
STU	STU1	011
STU	STU1	012
STU	STU1	015
STU	STU1	018
STU	STU1	020
STU	STU1	023
STU	STU1	022
STU	STU1	024
STU	STU1	026
STU	STU1	027
STU	STU1	028
STU	STU1	031
STU	STU1	032
STU	STU1	025
STU	STU1	033
STU	STU1	034
STU	STU1	035
STU	STU1	036
STU	STU1	040
STU	STU1	037
STU	STU1	039
STU	STU1	038
STU	STU1	041
STU	STU1	042
STU	STU1	046
STU	STU1	044
STU	STU1	043
STU	STU1	049
STU	STU1	050
STU	STU1	051
STU	STU1	052
STU	STU1	009H
STU	STU1	016
STU	STU1	017
STU	STU1	029
STU	STU1	030
STU	STU1	013
STU	STU1	014
STU	STU1	003
STU	STU1	005
STU	STU1	106
STU	STU1	001
STU	STU1	048
STU	STU1	047
STU	STU1	002
STU	STU1	205
STU	STU1	401
STU	STU1	402
STU	STU1	403
STU	STU1	404
STU	STU1	801
STU	STU1	405
STU	STU1	406
STU	STU1	206
STU	STU1	701
STU	STU1	105
STU	STU1	101
STU	STU1	706
STU	STU1	501
STU	STU1	104
STU	STU1	603
STU	STU1	504
STU	STU1	303
STU	STU1	606
STU	STU1	610
STU	STU1	612
STU	STU1	604
STU	STU1	302
STU	STU1	605
STU	STU1	611
STU	STU1	045
STU	STU1	019
STU	STU1	021
SUR	SUR4	412
SUR	SUR4	411
SUR	SUR4	410
SUR	SUR4	408
SUR	SUR4	409
SUR	SUR4	407
SUR	SUR4	049
SUR	SUR4	050
SUR	SUR4	051
SUR	SUR4	052
SUR	SUR4	401
SUR	SUR4	402
SUR	SUR4	403
SUR	SUR4	404
SUR	SUR4	405
SUR	SUR4	406
SUR	SUR5	502
SUR	SUR5	503
SUR	SUR5	026
SUR	SUR5	027
SUR	SUR5	028
SUR	SUR5	031
SUR	SUR5	032
SUR	SUR5	025
SUR	SUR5	029
SUR	SUR5	030
SUR	SUR5	501
SUR	SUR5	504
SUR	SUR8	036
SUR	SUR8	040
SUR	SUR8	037
SUR	SUR8	039
SUR	SUR8	041
SUR	SUR8	016
SUR	SUR8	017
SUR	SUR8	801
SUR	SUR10	092
SUR	SUR10	091
SUR	SUR10	093
SUR	SUR10	094
SUR	SUR6	608
SUR	SUR6	602
SUR	SUR6	623
SUR	SUR6	622
SUR	SUR6	625
SUR	SUR6	615
SUR	SUR6	613
SUR	SUR6	601
SUR	SUR6	618
SUR	SUR6	614
SUR	SUR6	616
SUR	SUR6	619
SUR	SUR6	609
SUR	SUR6	617
SUR	SUR6	620
SUR	SUR6	607
SUR	SUR6	621
SUR	SUR6	624
SUR	SUR6	603
SUR	SUR6	504
SUR	SUR6	303
SUR	SUR6	606
SUR	SUR6	610
SUR	SUR6	612
SUR	SUR6	604
SUR	SUR6	302
SUR	SUR6	605
SUR	SUR6	611
SUR	SUR9	102
SUR	SUR9	103
SUR	SUR9	041
SUR	SUR9	042
SUR	SUR9	046
SUR	SUR9	044
SUR	SUR9	043
SUR	SUR9	048
SUR	SUR9	047
SUR	SUR9	101
SUR	SUR9	104
SUR	SUR9	045
SUR	SUR7B	704
SUR	SUR7B	705
SUR	SUR7B	032
SUR	SUR7B	033
SUR	SUR7B	034
SUR	SUR7B	035
SUR	SUR7B	706
SUR	SUR2B	204
SUR	SUR2B	015
SUR	SUR2B	018
SUR	SUR2B	016
SUR	SUR2B	017
SUR	SUR2B	014
SUR	SUR2B	205
SUR	SUR2B	206
SUR	SUR2B	019
SUR	SUR3	301
SUR	SUR3	018
SUR	SUR3	020
SUR	SUR3	023
SUR	SUR3	022
SUR	SUR3	024
SUR	SUR3	026
SUR	SUR3	027
SUR	SUR3	303
SUR	SUR3	302
SUR	SUR3	605
SUR	SUR3	019
SUR	SUR3	021
SUR	SUR1B	107
SUR	SUR1B	004
SUR	SUR1B	008
SUR	SUR1B	006
SUR	SUR1B	007
SUR	SUR1B	009
SUR	SUR1B	010
SUR	SUR1B	009H
SUR	SUR1B	003
SUR	SUR1B	005
SUR	SUR1B	106
SUR	SUR7A	702
SUR	SUR7A	703
SUR	SUR7A	018
SUR	SUR7A	036
SUR	SUR7A	040
SUR	SUR7A	037
SUR	SUR7A	039
SUR	SUR7A	038
SUR	SUR7A	017
SUR	SUR7A	701
SUR	SUR1A	004
SUR	SUR1A	003
SUR	SUR1A	005
SUR	SUR1A	106
SUR	SUR1A	001
SUR	SUR1A	002
SUR	SUR1A	105
SUR	SUR2A	203
SUR	SUR2A	202
SUR	SUR2A	201
SUR	SUR2A	011
SUR	SUR2A	012
SUR	SUR2A	013
SWA	SWA3	301
SWA	SWA3	018
SWA	SWA3	020
SWA	SWA3	023
SWA	SWA3	022
SWA	SWA3	024
SWA	SWA3	026
SWA	SWA3	027
SWA	SWA3	303
SWA	SWA3	302
SWA	SWA3	605
SWA	SWA3	019
SWA	SWA3	021
SWA	SWA10	092
SWA	SWA10	091
SWA	SWA10	093
SWA	SWA10	094
SWA	SWA1	203
SWA	SWA1	704
SWA	SWA1	102
SWA	SWA1	202
SWA	SWA1	204
SWA	SWA1	705
SWA	SWA1	702
SWA	SWA1	103
SWA	SWA1	107
SWA	SWA1	703
SWA	SWA1	201
SWA	SWA1	004
SWA	SWA1	008
SWA	SWA1	006
SWA	SWA1	007
SWA	SWA1	009
SWA	SWA1	010
SWA	SWA1	011
SWA	SWA1	012
SWA	SWA1	015
SWA	SWA1	018
SWA	SWA1	032
SWA	SWA1	033
SWA	SWA1	034
SWA	SWA1	035
SWA	SWA1	036
SWA	SWA1	040
SWA	SWA1	037
SWA	SWA1	039
SWA	SWA1	038
SWA	SWA1	041
SWA	SWA1	042
SWA	SWA1	046
SWA	SWA1	044
SWA	SWA1	043
SWA	SWA1	009H
SWA	SWA1	016
SWA	SWA1	017
SWA	SWA1	013
SWA	SWA1	014
SWA	SWA1	003
SWA	SWA1	005
SWA	SWA1	106
SWA	SWA1	001
SWA	SWA1	048
SWA	SWA1	047
SWA	SWA1	002
SWA	SWA1	205
SWA	SWA1	801
SWA	SWA1	206
SWA	SWA1	701
SWA	SWA1	105
SWA	SWA1	101
SWA	SWA1	706
SWA	SWA1	104
SWA	SWA1	045
SWA	SWA1	019
SWA	SWA4	412
SWA	SWA4	608
SWA	SWA4	602
SWA	SWA4	623
SWA	SWA4	622
SWA	SWA4	625
SWA	SWA4	502
SWA	SWA4	411
SWA	SWA4	615
SWA	SWA4	613
SWA	SWA4	601
SWA	SWA4	618
SWA	SWA4	410
SWA	SWA4	408
SWA	SWA4	614
SWA	SWA4	616
SWA	SWA4	619
SWA	SWA4	503
SWA	SWA4	409
SWA	SWA4	407
SWA	SWA4	609
SWA	SWA4	617
SWA	SWA4	620
SWA	SWA4	607
SWA	SWA4	621
SWA	SWA4	624
SWA	SWA4	026
SWA	SWA4	027
SWA	SWA4	028
SWA	SWA4	031
SWA	SWA4	032
SWA	SWA4	025
SWA	SWA4	049
SWA	SWA4	050
SWA	SWA4	051
SWA	SWA4	052
SWA	SWA4	029
SWA	SWA4	030
SWA	SWA4	401
SWA	SWA4	402
SWA	SWA4	403
SWA	SWA4	404
SWA	SWA4	405
SWA	SWA4	406
SWA	SWA4	501
SWA	SWA4	603
SWA	SWA4	504
SWA	SWA4	303
SWA	SWA4	606
SWA	SWA4	610
SWA	SWA4	612
SWA	SWA4	604
SWA	SWA4	302
SWA	SWA4	605
SWA	SWA4	611
SWO	SWO1	092
SWO	SWO1	203
SWO	SWO1	412
SWO	SWO1	301
SWO	SWO1	608
SWO	SWO1	602
SWO	SWO1	623
SWO	SWO1	622
SWO	SWO1	625
SWO	SWO1	502
SWO	SWO1	704
SWO	SWO1	102
SWO	SWO1	091
SWO	SWO1	202
SWO	SWO1	204
SWO	SWO1	411
SWO	SWO1	615
SWO	SWO1	613
SWO	SWO1	601
SWO	SWO1	618
SWO	SWO1	705
SWO	SWO1	702
SWO	SWO1	103
SWO	SWO1	107
SWO	SWO1	410
SWO	SWO1	408
SWO	SWO1	614
SWO	SWO1	616
SWO	SWO1	619
SWO	SWO1	503
SWO	SWO1	703
SWO	SWO1	409
SWO	SWO1	407
SWO	SWO1	609
SWO	SWO1	617
SWO	SWO1	620
SWO	SWO1	607
SWO	SWO1	621
SWO	SWO1	624
SWO	SWO1	093
SWO	SWO1	094
SWO	SWO1	201
SWO	SWO1	004
SWO	SWO1	008
SWO	SWO1	006
SWO	SWO1	007
SWO	SWO1	009
SWO	SWO1	010
SWO	SWO1	011
SWO	SWO1	012
SWO	SWO1	015
SWO	SWO1	018
SWO	SWO1	020
SWO	SWO1	023
SWO	SWO1	022
SWO	SWO1	024
SWO	SWO1	026
SWO	SWO1	027
SWO	SWO1	028
SWO	SWO1	031
SWO	SWO1	032
SWO	SWO1	025
SWO	SWO1	033
SWO	SWO1	034
SWO	SWO1	035
SWO	SWO1	036
SWO	SWO1	040
SWO	SWO1	037
SWO	SWO1	039
SWO	SWO1	038
SWO	SWO1	041
SWO	SWO1	042
SWO	SWO1	046
SWO	SWO1	044
SWO	SWO1	043
SWO	SWO1	049
SWO	SWO1	050
SWO	SWO1	051
SWO	SWO1	052
SWO	SWO1	009H
SWO	SWO1	016
SWO	SWO1	017
SWO	SWO1	029
SWO	SWO1	030
SWO	SWO1	013
SWO	SWO1	014
SWO	SWO1	003
SWO	SWO1	005
SWO	SWO1	106
SWO	SWO1	001
SWO	SWO1	048
SWO	SWO1	047
SWO	SWO1	002
SWO	SWO1	205
SWO	SWO1	401
SWO	SWO1	402
SWO	SWO1	403
SWO	SWO1	404
SWO	SWO1	801
SWO	SWO1	405
SWO	SWO1	406
SWO	SWO1	206
SWO	SWO1	701
SWO	SWO1	105
SWO	SWO1	101
SWO	SWO1	706
SWO	SWO1	501
SWO	SWO1	104
SWO	SWO1	603
SWO	SWO1	504
SWO	SWO1	303
SWO	SWO1	606
SWO	SWO1	610
SWO	SWO1	612
SWO	SWO1	604
SWO	SWO1	302
SWO	SWO1	605
SWO	SWO1	611
SWO	SWO1	045
SWO	SWO1	019
SWO	SWO1	021
TAR	TAR4	412
TAR	TAR4	411
TAR	TAR4	410
TAR	TAR4	408
TAR	TAR4	409
TAR	TAR4	407
TAR	TAR4	049
TAR	TAR4	050
TAR	TAR4	051
TAR	TAR4	052
TAR	TAR4	401
TAR	TAR4	402
TAR	TAR4	403
TAR	TAR4	404
TAR	TAR4	405
TAR	TAR4	406
TAR	TAR7	704
TAR	TAR7	705
TAR	TAR7	702
TAR	TAR7	703
TAR	TAR7	018
TAR	TAR7	032
TAR	TAR7	033
TAR	TAR7	034
TAR	TAR7	035
TAR	TAR7	036
TAR	TAR7	040
TAR	TAR7	037
TAR	TAR7	039
TAR	TAR7	038
TAR	TAR7	017
TAR	TAR7	701
TAR	TAR7	706
TAR	TAR10	092
TAR	TAR10	091
TAR	TAR10	093
TAR	TAR10	094
TAR	TAR3	301
TAR	TAR3	018
TAR	TAR3	020
TAR	TAR3	023
TAR	TAR3	022
TAR	TAR3	024
TAR	TAR3	026
TAR	TAR3	027
TAR	TAR3	303
TAR	TAR3	302
TAR	TAR3	605
TAR	TAR3	019
TAR	TAR3	021
TAR	TAR8	036
TAR	TAR8	040
TAR	TAR8	037
TAR	TAR8	039
TAR	TAR8	041
TAR	TAR8	016
TAR	TAR8	017
TAR	TAR8	801
TAR	TAR2	203
TAR	TAR2	202
TAR	TAR2	204
TAR	TAR2	201
TAR	TAR2	011
TAR	TAR2	012
TAR	TAR2	015
TAR	TAR2	018
TAR	TAR2	016
TAR	TAR2	017
TAR	TAR2	013
TAR	TAR2	014
TAR	TAR2	205
TAR	TAR2	206
TAR	TAR2	019
TAR	TAR5	608
TAR	TAR5	602
TAR	TAR5	623
TAR	TAR5	622
TAR	TAR5	625
TAR	TAR5	502
TAR	TAR5	615
TAR	TAR5	613
TAR	TAR5	601
TAR	TAR5	618
TAR	TAR5	614
TAR	TAR5	616
TAR	TAR5	619
TAR	TAR5	503
TAR	TAR5	609
TAR	TAR5	617
TAR	TAR5	620
TAR	TAR5	607
TAR	TAR5	621
TAR	TAR5	624
TAR	TAR5	026
TAR	TAR5	027
TAR	TAR5	028
TAR	TAR5	031
TAR	TAR5	032
TAR	TAR5	025
TAR	TAR5	029
TAR	TAR5	030
TAR	TAR5	501
TAR	TAR5	603
TAR	TAR5	504
TAR	TAR5	303
TAR	TAR5	606
TAR	TAR5	610
TAR	TAR5	612
TAR	TAR5	604
TAR	TAR5	302
TAR	TAR5	605
TAR	TAR5	611
TAR	TAR1	102
TAR	TAR1	103
TAR	TAR1	107
TAR	TAR1	004
TAR	TAR1	008
TAR	TAR1	006
TAR	TAR1	007
TAR	TAR1	009
TAR	TAR1	010
TAR	TAR1	041
TAR	TAR1	042
TAR	TAR1	046
TAR	TAR1	044
TAR	TAR1	043
TAR	TAR1	009H
TAR	TAR1	003
TAR	TAR1	005
TAR	TAR1	106
TAR	TAR1	001
TAR	TAR1	048
TAR	TAR1	047
TAR	TAR1	002
TAR	TAR1	105
TAR	TAR1	101
TAR	TAR1	104
TAR	TAR1	045
TOR	TOR1	092
TOR	TOR1	203
TOR	TOR1	412
TOR	TOR1	301
TOR	TOR1	608
TOR	TOR1	602
TOR	TOR1	623
TOR	TOR1	622
TOR	TOR1	625
TOR	TOR1	502
TOR	TOR1	704
TOR	TOR1	102
TOR	TOR1	091
TOR	TOR1	202
TOR	TOR1	204
TOR	TOR1	411
TOR	TOR1	615
TOR	TOR1	613
TOR	TOR1	601
TOR	TOR1	618
TOR	TOR1	705
TOR	TOR1	702
TOR	TOR1	103
TOR	TOR1	107
TOR	TOR1	410
TOR	TOR1	408
TOR	TOR1	614
TOR	TOR1	616
TOR	TOR1	619
TOR	TOR1	503
TOR	TOR1	703
TOR	TOR1	409
TOR	TOR1	407
TOR	TOR1	609
TOR	TOR1	617
TOR	TOR1	620
TOR	TOR1	607
TOR	TOR1	621
TOR	TOR1	624
TOR	TOR1	093
TOR	TOR1	094
TOR	TOR1	201
TOR	TOR1	004
TOR	TOR1	008
TOR	TOR1	006
TOR	TOR1	007
TOR	TOR1	009
TOR	TOR1	010
TOR	TOR1	011
TOR	TOR1	012
TOR	TOR1	015
TOR	TOR1	018
TOR	TOR1	020
TOR	TOR1	023
TOR	TOR1	022
TOR	TOR1	024
TOR	TOR1	026
TOR	TOR1	027
TOR	TOR1	028
TOR	TOR1	031
TOR	TOR1	032
TOR	TOR1	025
TOR	TOR1	033
TOR	TOR1	034
TOR	TOR1	035
TOR	TOR1	036
TOR	TOR1	040
TOR	TOR1	037
TOR	TOR1	039
TOR	TOR1	038
TOR	TOR1	041
TOR	TOR1	042
TOR	TOR1	046
TOR	TOR1	044
TOR	TOR1	043
TOR	TOR1	049
TOR	TOR1	050
TOR	TOR1	051
TOR	TOR1	052
TOR	TOR1	009H
TOR	TOR1	016
TOR	TOR1	017
TOR	TOR1	029
TOR	TOR1	030
TOR	TOR1	013
TOR	TOR1	014
TOR	TOR1	003
TOR	TOR1	005
TOR	TOR1	106
TOR	TOR1	001
TOR	TOR1	048
TOR	TOR1	047
TOR	TOR1	002
TOR	TOR1	205
TOR	TOR1	401
TOR	TOR1	402
TOR	TOR1	403
TOR	TOR1	404
TOR	TOR1	801
TOR	TOR1	405
TOR	TOR1	406
TOR	TOR1	206
TOR	TOR1	701
TOR	TOR1	105
TOR	TOR1	101
TOR	TOR1	706
TOR	TOR1	501
TOR	TOR1	104
TOR	TOR1	603
TOR	TOR1	504
TOR	TOR1	303
TOR	TOR1	606
TOR	TOR1	610
TOR	TOR1	612
TOR	TOR1	604
TOR	TOR1	302
TOR	TOR1	605
TOR	TOR1	611
TOR	TOR1	045
TOR	TOR1	019
TOR	TOR1	021
TRE	TRE1	107
TRE	TRE1	004
TRE	TRE1	008
TRE	TRE1	006
TRE	TRE1	007
TRE	TRE1	009
TRE	TRE1	010
TRE	TRE1	009H
TRE	TRE1	003
TRE	TRE1	005
TRE	TRE1	106
TRE	TRE1	001
TRE	TRE1	002
TRE	TRE1	105
TRE	TRE3	412
TRE	TRE3	301
TRE	TRE3	608
TRE	TRE3	602
TRE	TRE3	623
TRE	TRE3	622
TRE	TRE3	625
TRE	TRE3	502
TRE	TRE3	411
TRE	TRE3	615
TRE	TRE3	613
TRE	TRE3	601
TRE	TRE3	618
TRE	TRE3	410
TRE	TRE3	408
TRE	TRE3	614
TRE	TRE3	616
TRE	TRE3	619
TRE	TRE3	503
TRE	TRE3	409
TRE	TRE3	407
TRE	TRE3	609
TRE	TRE3	617
TRE	TRE3	620
TRE	TRE3	607
TRE	TRE3	621
TRE	TRE3	624
TRE	TRE3	018
TRE	TRE3	020
TRE	TRE3	023
TRE	TRE3	022
TRE	TRE3	024
TRE	TRE3	026
TRE	TRE3	027
TRE	TRE3	028
TRE	TRE3	031
TRE	TRE3	032
TRE	TRE3	025
TRE	TRE3	049
TRE	TRE3	050
TRE	TRE3	051
TRE	TRE3	052
TRE	TRE3	029
TRE	TRE3	030
TRE	TRE3	401
TRE	TRE3	402
TRE	TRE3	403
TRE	TRE3	404
TRE	TRE3	405
TRE	TRE3	406
TRE	TRE3	501
TRE	TRE3	603
TRE	TRE3	504
TRE	TRE3	303
TRE	TRE3	606
TRE	TRE3	610
TRE	TRE3	612
TRE	TRE3	604
TRE	TRE3	302
TRE	TRE3	605
TRE	TRE3	611
TRE	TRE3	019
TRE	TRE3	021
TRE	TRE2	203
TRE	TRE2	202
TRE	TRE2	204
TRE	TRE2	201
TRE	TRE2	011
TRE	TRE2	012
TRE	TRE2	015
TRE	TRE2	018
TRE	TRE2	016
TRE	TRE2	017
TRE	TRE2	013
TRE	TRE2	014
TRE	TRE2	205
TRE	TRE2	206
TRE	TRE2	019
TRE	TRE10	092
TRE	TRE10	091
TRE	TRE10	093
TRE	TRE10	094
TRE	TRE7	704
TRE	TRE7	102
TRE	TRE7	705
TRE	TRE7	702
TRE	TRE7	103
TRE	TRE7	703
TRE	TRE7	018
TRE	TRE7	032
TRE	TRE7	033
TRE	TRE7	034
TRE	TRE7	035
TRE	TRE7	036
TRE	TRE7	040
TRE	TRE7	037
TRE	TRE7	039
TRE	TRE7	038
TRE	TRE7	041
TRE	TRE7	042
TRE	TRE7	046
TRE	TRE7	044
TRE	TRE7	043
TRE	TRE7	016
TRE	TRE7	017
TRE	TRE7	048
TRE	TRE7	047
TRE	TRE7	801
TRE	TRE7	701
TRE	TRE7	101
TRE	TRE7	706
TRE	TRE7	104
TRE	TRE7	045
TRU	TRU4	412
TRU	TRU4	411
TRU	TRU4	410
TRU	TRU4	408
TRU	TRU4	409
TRU	TRU4	407
TRU	TRU4	049
TRU	TRU4	050
TRU	TRU4	051
TRU	TRU4	052
TRU	TRU4	401
TRU	TRU4	402
TRU	TRU4	403
TRU	TRU4	404
TRU	TRU4	405
TRU	TRU4	406
TRU	TRU5	502
TRU	TRU5	503
TRU	TRU5	026
TRU	TRU5	027
TRU	TRU5	028
TRU	TRU5	031
TRU	TRU5	032
TRU	TRU5	025
TRU	TRU5	029
TRU	TRU5	030
TRU	TRU5	501
TRU	TRU5	504
TRU	TRU8	036
TRU	TRU8	040
TRU	TRU8	037
TRU	TRU8	039
TRU	TRU8	041
TRU	TRU8	016
TRU	TRU8	017
TRU	TRU8	801
TRU	TRU10	092
TRU	TRU10	091
TRU	TRU10	093
TRU	TRU10	094
TRU	TRU6	608
TRU	TRU6	602
TRU	TRU6	623
TRU	TRU6	622
TRU	TRU6	625
TRU	TRU6	615
TRU	TRU6	613
TRU	TRU6	601
TRU	TRU6	618
TRU	TRU6	614
TRU	TRU6	616
TRU	TRU6	619
TRU	TRU6	609
TRU	TRU6	617
TRU	TRU6	620
TRU	TRU6	607
TRU	TRU6	621
TRU	TRU6	624
TRU	TRU6	603
TRU	TRU6	504
TRU	TRU6	303
TRU	TRU6	606
TRU	TRU6	610
TRU	TRU6	612
TRU	TRU6	604
TRU	TRU6	302
TRU	TRU6	605
TRU	TRU6	611
TRU	TRU7	704
TRU	TRU7	705
TRU	TRU7	702
TRU	TRU7	703
TRU	TRU7	018
TRU	TRU7	032
TRU	TRU7	033
TRU	TRU7	034
TRU	TRU7	035
TRU	TRU7	036
TRU	TRU7	040
TRU	TRU7	037
TRU	TRU7	039
TRU	TRU7	038
TRU	TRU7	017
TRU	TRU7	701
TRU	TRU7	706
TRU	TRU3	301
TRU	TRU3	018
TRU	TRU3	020
TRU	TRU3	023
TRU	TRU3	022
TRU	TRU3	024
TRU	TRU3	026
TRU	TRU3	027
TRU	TRU3	303
TRU	TRU3	302
TRU	TRU3	605
TRU	TRU3	019
TRU	TRU3	021
TRU	TRU9	102
TRU	TRU9	103
TRU	TRU9	041
TRU	TRU9	042
TRU	TRU9	046
TRU	TRU9	044
TRU	TRU9	043
TRU	TRU9	048
TRU	TRU9	047
TRU	TRU9	101
TRU	TRU9	104
TRU	TRU9	045
TRU	TRU1	107
TRU	TRU1	004
TRU	TRU1	008
TRU	TRU1	006
TRU	TRU1	007
TRU	TRU1	009
TRU	TRU1	010
TRU	TRU1	009H
TRU	TRU1	003
TRU	TRU1	005
TRU	TRU1	106
TRU	TRU1	001
TRU	TRU1	002
TRU	TRU1	105
TRU	TRU2	203
TRU	TRU2	202
TRU	TRU2	204
TRU	TRU2	201
TRU	TRU2	011
TRU	TRU2	012
TRU	TRU2	015
TRU	TRU2	018
TRU	TRU2	016
TRU	TRU2	017
TRU	TRU2	013
TRU	TRU2	014
TRU	TRU2	205
TRU	TRU2	206
TRU	TRU2	019
TUA	TUA1A	004
TUA	TUA1A	003
TUA	TUA1A	005
TUA	TUA1A	106
TUA	TUA1A	001
TUA	TUA1A	002
