species	qma	stat	zone
POS	POS1	106	002
POS	POS1	001	001
POS	POS1	048	048
POS	POS1	047	047
POS	POS1	002	002
POS	POS1	205	015
POS	POS1	401	401
POS	POS1	402	401
POS	POS1	403	403
POS	POS1	404	403
POS	POS1	801	041
POS	POS1	405	049
POS	POS1	406	050
POS	POS1	206	015
POS	POS1	701	036
POS	POS1	105	001
POS	POS1	101	042
POS	POS1	706	033
POS	POS1	501	031
POS	POS1	104	048
POS	POS1	603	601
POS	POS1	504	027
POS	POS1	303	026
POS	POS1	606	601
POS	POS1	610	601
POS	POS1	612	601
POS	POS1	604	601
POS	POS1	302	026
POS	POS1	605	601
POS	POS1	611	601
POS	POS1	045	045
POS	POS1	019	018
POS	POS1	021	020
PPI	PPI1A	003	003
PPI	PPI2	203	013
PPI	PPI2	202	012
PPI	PPI2	204	014
PPI	PPI2	201	011
PPI	PPI2	011	011
PPI	PPI2	012	012
PPI	PPI2	015	015
PPI	PPI2	018	015
PPI	PPI2	016	015
PPI	PPI2	017	015
PPI	PPI2	013	013
PPI	PPI2	014	014
PPI	PPI2	205	015
PPI	PPI2	206	015
PPI	PPI2	019	015
PPI	PPI3	301	024
PPI	PPI3	018	018
PPI	PPI3	020	020
PPI	PPI3	023	022
PPI	PPI3	022	022
PPI	PPI3	024	024
PPI	PPI3	026	026
PPI	PPI3	027	026
PPI	PPI3	303	026
PPI	PPI3	302	026
PPI	PPI3	019	018
PPI	PPI3	021	020
PPI	PPI4	412	051
PPI	PPI4	411	052
PPI	PPI4	410	403
PPI	PPI4	408	401
PPI	PPI4	409	403
PPI	PPI4	407	401
PPI	PPI4	049	049
PPI	PPI4	050	050
PPI	PPI4	051	051
PPI	PPI4	052	052
PPI	PPI4	401	401
PPI	PPI4	402	401
PPI	PPI4	403	403
PPI	PPI4	404	403
PPI	PPI4	405	049
PPI	PPI4	406	050
PPI	PPI5	608	601
PPI	PPI5	602	601
PPI	PPI5	623	601
PPI	PPI5	622	601
PPI	PPI5	625	601
PPI	PPI5	502	030
PPI	PPI5	615	601
PPI	PPI5	613	601
PPI	PPI5	601	601
PPI	PPI5	618	601
PPI	PPI5	614	601
PPI	PPI5	616	601
PPI	PPI5	619	601
PPI	PPI5	503	029
PPI	PPI5	609	601
PPI	PPI5	617	601
PPI	PPI5	620	601
PPI	PPI5	607	601
PPI	PPI5	621	601
PPI	PPI5	624	601
PPI	PPI5	026	025
PPI	PPI5	027	027
PPI	PPI5	028	029
PPI	PPI5	031	031
PPI	PPI5	032	032
PPI	PPI5	025	025
PPI	PPI5	029	029
PPI	PPI5	030	030
PPI	PPI5	501	031
PPI	PPI5	603	601
PPI	PPI5	504	027
PPI	PPI5	303	026
PPI	PPI5	606	601
PPI	PPI5	610	601
PPI	PPI5	612	601
PPI	PPI5	604	601
PPI	PPI5	302	026
PPI	PPI5	605	601
PPI	PPI5	611	601
PPI	PPI7	704	035
PPI	PPI7	705	034
PPI	PPI7	702	036
PPI	PPI7	703	036
PPI	PPI7	018	038
PPI	PPI7	032	033
PPI	PPI7	033	033
PPI	PPI7	034	034
PPI	PPI7	035	035
PPI	PPI7	036	036
PPI	PPI7	040	037
PPI	PPI7	037	037
PPI	PPI7	039	038
PPI	PPI7	038	038
PPI	PPI7	017	038
PPI	PPI7	701	036
PPI	PPI7	706	033
PPI	PPI8	036	040
PPI	PPI8	040	040
PPI	PPI8	037	039
PPI	PPI8	039	039
PPI	PPI8	041	041
PPI	PPI8	016	039
PPI	PPI8	017	039
PPI	PPI8	801	041
PPI	PPI9	102	046
PPI	PPI9	103	047
PPI	PPI9	041	042
PPI	PPI9	042	042
PPI	PPI9	046	046
PPI	PPI9	044	045
PPI	PPI9	043	042
PPI	PPI9	048	048
PPI	PPI9	047	047
PPI	PPI9	101	042
PPI	PPI9	104	048
PPI	PPI9	045	045
PPI	PPI1B	004	004
PPI	PPI1B	003	003
PPI	PPI1B	106	002
PPI	PPI1B	001	001
PPI	PPI1B	002	002
PPI	PPI1B	105	001
PPI	PPI1C	107	008
PPI	PPI1C	004	004
PPI	PPI1C	008	008
PPI	PPI1C	006	005
PPI	PPI1C	007	005
PPI	PPI1C	009	009
PPI	PPI1C	010	010
PPI	PPI1C	009H	009
PPI	PPI1C	003	003
PPI	PPI1C	005	005
QSC	QSC3	301	024
QSC	QSC3	502	030
QSC	QSC3	503	029
QSC	QSC3	018	018
QSC	QSC3	020	020
QSC	QSC3	023	022
QSC	QSC3	022	022
QSC	QSC3	024	024
QSC	QSC3	026	026
QSC	QSC3	027	026
QSC	QSC3	028	029
QSC	QSC3	031	031
QSC	QSC3	032	032
QSC	QSC3	025	025
QSC	QSC3	029	029
QSC	QSC3	030	030
QSC	QSC3	501	031
QSC	QSC3	504	027
QSC	QSC3	303	026
QSC	QSC3	302	026
QSC	QSC3	019	018
QSC	QSC3	021	020
RBM	RBM1	092	091
RBM	RBM1	203	013
RBM	RBM1	412	051
RBM	RBM1	301	024
RBM	RBM1	608	601
RBM	RBM1	602	601
RBM	RBM1	623	601
RBM	RBM1	622	601
RBM	RBM1	625	601
RBM	RBM1	502	030
RBM	RBM1	704	035
RBM	RBM1	102	046
RBM	RBM1	091	091
RBM	RBM1	202	012
RBM	RBM1	204	014
RBM	RBM1	411	052
RBM	RBM1	615	601
RBM	RBM1	613	601
RBM	RBM1	601	601
RBM	RBM1	618	601
RBM	RBM1	705	034
RBM	RBM1	702	036
RBM	RBM1	103	047
RBM	RBM1	107	008
RBM	RBM1	410	403
RBM	RBM1	408	401
RBM	RBM1	614	601
RBM	RBM1	616	601
RBM	RBM1	619	601
RBM	RBM1	503	029
RBM	RBM1	703	036
RBM	RBM1	409	403
RBM	RBM1	407	401
RBM	RBM1	609	601
RBM	RBM1	617	601
RBM	RBM1	620	601
RBM	RBM1	607	601
RBM	RBM1	621	601
RBM	RBM1	624	601
RBM	RBM1	093	091
RBM	RBM1	094	091
RBM	RBM1	201	011
RBM	RBM1	004	004
RBM	RBM1	008	008
RBM	RBM1	006	005
RBM	RBM1	007	005
RBM	RBM1	009	009
RBM	RBM1	010	010
RBM	RBM1	011	011
RBM	RBM1	012	012
RBM	RBM1	015	015
RBM	RBM1	018	018
RBM	RBM1	020	020
RBM	RBM1	023	022
RBM	RBM1	022	022
RBM	RBM1	024	024
RBM	RBM1	026	026
RBM	RBM1	027	027
RBM	RBM1	028	029
RBM	RBM1	031	031
RBM	RBM1	032	032
RBM	RBM1	025	025
RBM	RBM1	033	033
RBM	RBM1	034	034
RBM	RBM1	035	035
RBM	RBM1	036	036
RBM	RBM1	040	040
RBM	RBM1	037	037
RBM	RBM1	039	039
RBM	RBM1	038	038
RBM	RBM1	041	041
RBM	RBM1	042	042
RBM	RBM1	046	046
RBM	RBM1	044	045
RBM	RBM1	043	042
RBM	RBM1	049	049
RBM	RBM1	050	050
RBM	RBM1	051	051
RBM	RBM1	052	052
RBM	RBM1	009H	009
RBM	RBM1	016	015
RBM	RBM1	017	015
RBM	RBM1	029	029
RBM	RBM1	030	030
RBM	RBM1	013	013
RBM	RBM1	014	014
RBM	RBM1	003	003
RBM	RBM1	005	005
RBM	RBM1	106	002
RBM	RBM1	001	001
RBM	RBM1	048	048
RBM	RBM1	047	047
RBM	RBM1	002	002
RBM	RBM1	205	015
RBM	RBM1	401	401
RBM	RBM1	402	401
RBM	RBM1	403	403
RBM	RBM1	404	403
RBM	RBM1	801	041
RBM	RBM1	405	049
RBM	RBM1	406	050
RBM	RBM1	206	015
RBM	RBM1	701	036
RBM	RBM1	105	001
RBM	RBM1	101	042
RBM	RBM1	706	033
RBM	RBM1	501	031
RBM	RBM1	104	048
RBM	RBM1	603	601
RBM	RBM1	504	027
RBM	RBM1	303	026
RBM	RBM1	606	601
RBM	RBM1	610	601
RBM	RBM1	612	601
RBM	RBM1	604	601
RBM	RBM1	302	026
RBM	RBM1	605	601
RBM	RBM1	611	601
RBM	RBM1	045	045
RBM	RBM1	019	018
RBM	RBM1	021	020
RBY	RBY4	412	051
RBY	RBY4	411	052
RBY	RBY4	410	403
RBY	RBY4	408	401
RBY	RBY4	409	403
RBY	RBY4	407	401
RBY	RBY4	049	049
RBY	RBY4	050	050
RBY	RBY4	051	051
RBY	RBY4	052	052
RBY	RBY4	401	401
RBY	RBY4	402	401
RBY	RBY4	403	403
RBY	RBY4	404	403
RBY	RBY4	405	049
RBY	RBY4	406	050
RBY	RBY5	502	030
RBY	RBY5	503	029
RBY	RBY5	026	025
RBY	RBY5	027	027
RBY	RBY5	028	029
RBY	RBY5	031	031
RBY	RBY5	032	032
RBY	RBY5	025	025
RBY	RBY5	029	029
RBY	RBY5	030	030
RBY	RBY5	501	031
RBY	RBY5	504	027
RBY	RBY8	036	040
RBY	RBY8	040	040
RBY	RBY8	037	039
RBY	RBY8	039	039
RBY	RBY8	041	041
RBY	RBY8	016	039
RBY	RBY8	017	039
RBY	RBY8	801	041
RBY	RBY10	092	091
RBY	RBY10	091	091
RBY	RBY10	093	091
RBY	RBY10	094	091
RBY	RBY6	608	601
RBY	RBY6	602	601
RBY	RBY6	623	601
RBY	RBY6	622	601
RBY	RBY6	625	601
RBY	RBY6	615	601
RBY	RBY6	613	601
RBY	RBY6	601	601
RBY	RBY6	618	601
RBY	RBY6	614	601
RBY	RBY6	616	601
RBY	RBY6	619	601
RBY	RBY6	609	601
RBY	RBY6	617	601
RBY	RBY6	620	601
RBY	RBY6	607	601
RBY	RBY6	621	601
RBY	RBY6	624	601
RBY	RBY6	603	601
RBY	RBY6	606	601
RBY	RBY6	610	601
RBY	RBY6	612	601
RBY	RBY6	604	601
RBY	RBY6	605	601
RBY	RBY6	611	601
RBY	RBY7	704	035
RBY	RBY7	705	034
RBY	RBY7	702	036
RBY	RBY7	703	036
RBY	RBY7	018	038
RBY	RBY7	032	033
RBY	RBY7	033	033
RBY	RBY7	034	034
RBY	RBY7	035	035
RBY	RBY7	036	036
RBY	RBY7	040	037
RBY	RBY7	037	037
RBY	RBY7	039	038
RBY	RBY7	038	038
RBY	RBY7	017	038
RBY	RBY7	701	036
RBY	RBY7	706	033
RBY	RBY3	301	024
RBY	RBY3	018	018
RBY	RBY3	020	020
RBY	RBY3	023	022
RBY	RBY3	022	022
RBY	RBY3	024	024
RBY	RBY3	026	026
RBY	RBY3	027	026
RBY	RBY3	303	026
RBY	RBY3	302	026
RBY	RBY3	019	018
RBY	RBY3	021	020
RBY	RBY9	102	046
RBY	RBY9	103	047
RBY	RBY9	041	042
RBY	RBY9	042	042
RBY	RBY9	046	046
RBY	RBY9	044	045
RBY	RBY9	043	042
RBY	RBY9	048	048
RBY	RBY9	047	047
RBY	RBY9	101	042
RBY	RBY9	104	048
RBY	RBY9	045	045
RBY	RBY1	107	008
RBY	RBY1	004	004
RBY	RBY1	008	008
RBY	RBY1	006	005
RBY	RBY1	007	005
RBY	RBY1	009	009
RBY	RBY1	010	010
RBY	RBY1	009H	009
RBY	RBY1	003	003
RBY	RBY1	005	005
RBY	RBY1	106	002
RBY	RBY1	001	001
RBY	RBY1	002	002
RBY	RBY1	105	001
RBY	RBY2	203	013
RBY	RBY2	202	012
RBY	RBY2	204	014
RBY	RBY2	201	011
RBY	RBY2	011	011
RBY	RBY2	012	012
RBY	RBY2	015	015
RBY	RBY2	018	015
RBY	RBY2	016	015
RBY	RBY2	017	015
RBY	RBY2	013	013
RBY	RBY2	014	014
RBY	RBY2	205	015
RBY	RBY2	206	015
RBY	RBY2	019	015
RCO	RCO7	704	035
RCO	RCO7	705	034
RCO	RCO7	702	036
RCO	RCO7	703	036
RCO	RCO7	018	038
RCO	RCO7	032	033
RCO	RCO7	033	033
RCO	RCO7	034	034
RCO	RCO7	035	035
RCO	RCO7	036	036
RCO	RCO7	040	037
RCO	RCO7	037	037
RCO	RCO7	039	038
RCO	RCO7	038	038
RCO	RCO7	017	038
RCO	RCO7	701	036
RCO	RCO7	706	033
RCO	RCO10	092	091
RCO	RCO10	091	091
RCO	RCO10	093	091
RCO	RCO10	094	091
RCO	RCO1	102	046
RCO	RCO1	103	047
RCO	RCO1	107	008
RCO	RCO1	004	004
RCO	RCO1	008	008
RCO	RCO1	006	005
RCO	RCO1	007	005
RCO	RCO1	009	009
RCO	RCO1	010	010
RCO	RCO1	041	042
RCO	RCO1	042	042
RCO	RCO1	046	046
RCO	RCO1	044	045
RCO	RCO1	043	042
RCO	RCO1	009H	009
RCO	RCO1	003	003
RCO	RCO1	005	005
RCO	RCO1	106	002
RCO	RCO1	001	001
RCO	RCO1	048	048
RCO	RCO1	047	047
RCO	RCO1	002	002
RCO	RCO1	105	001
RCO	RCO1	101	042
RCO	RCO1	104	048
RCO	RCO1	045	045
RCO	RCO3	412	051
RCO	RCO3	301	024
RCO	RCO3	608	601
RCO	RCO3	602	601
RCO	RCO3	623	601
RCO	RCO3	622	601
RCO	RCO3	625	601
RCO	RCO3	502	030
RCO	RCO3	411	052
RCO	RCO3	615	601
RCO	RCO3	613	601
RCO	RCO3	601	601
RCO	RCO3	618	601
RCO	RCO3	410	403
RCO	RCO3	408	401
RCO	RCO3	614	601
RCO	RCO3	616	601
RCO	RCO3	619	601
RCO	RCO3	503	029
RCO	RCO3	409	403
RCO	RCO3	407	401
RCO	RCO3	609	601
RCO	RCO3	617	601
RCO	RCO3	620	601
RCO	RCO3	607	601
RCO	RCO3	621	601
RCO	RCO3	624	601
RCO	RCO3	018	018
RCO	RCO3	020	020
RCO	RCO3	023	022
RCO	RCO3	022	022
RCO	RCO3	024	024
RCO	RCO3	026	026
RCO	RCO3	027	026
RCO	RCO3	028	029
RCO	RCO3	031	031
RCO	RCO3	032	032
RCO	RCO3	025	025
RCO	RCO3	049	049
RCO	RCO3	050	050
RCO	RCO3	051	051
RCO	RCO3	052	052
RCO	RCO3	029	029
RCO	RCO3	030	030
RCO	RCO3	401	401
RCO	RCO3	402	401
RCO	RCO3	403	403
RCO	RCO3	404	403
RCO	RCO3	405	049
RCO	RCO3	406	050
RCO	RCO3	501	031
RCO	RCO3	603	601
RCO	RCO3	504	027
RCO	RCO3	303	026
RCO	RCO3	606	601
RCO	RCO3	610	601
RCO	RCO3	612	601
RCO	RCO3	604	601
RCO	RCO3	302	026
RCO	RCO3	605	601
RCO	RCO3	611	601
RCO	RCO3	019	018
RCO	RCO3	021	020
RCO	RCO2	203	013
RCO	RCO2	202	012
RCO	RCO2	204	014
RCO	RCO2	201	011
RCO	RCO2	011	011
RCO	RCO2	012	012
RCO	RCO2	015	015
RCO	RCO2	018	015
RCO	RCO2	036	040
RCO	RCO2	040	040
RCO	RCO2	037	037
RCO	RCO2	039	039
RCO	RCO2	041	041
RCO	RCO2	016	015
RCO	RCO2	017	015
RCO	RCO2	013	013
RCO	RCO2	014	014
RCO	RCO2	205	015
RCO	RCO2	801	041
RCO	RCO2	206	015
RCO	RCO2	019	015
RIB	RIB4	412	051
RIB	RIB4	411	052
RIB	RIB4	410	403
RIB	RIB4	408	401
RIB	RIB4	409	403
RIB	RIB4	407	401
RIB	RIB4	049	049
RIB	RIB4	050	050
RIB	RIB4	051	051
RIB	RIB4	052	052
RIB	RIB4	401	401
RIB	RIB4	402	401
RIB	RIB4	403	403
RIB	RIB4	404	403
RIB	RIB4	405	049
RIB	RIB4	406	050
RIB	RIB5	502	030
RIB	RIB5	503	029
RIB	RIB5	026	025
RIB	RIB5	027	027
RIB	RIB5	028	029
RIB	RIB5	031	031
RIB	RIB5	032	032
RIB	RIB5	025	025
RIB	RIB5	029	029
RIB	RIB5	030	030
RIB	RIB5	501	031
RIB	RIB5	504	027
RIB	RIB8	036	040
RIB	RIB8	040	040
RIB	RIB8	037	039
RIB	RIB8	039	039
RIB	RIB8	041	041
RIB	RIB8	016	039
RIB	RIB8	017	039
RIB	RIB8	801	041
RIB	RIB10	092	091
RIB	RIB10	091	091
RIB	RIB10	093	091
RIB	RIB10	094	091
RIB	RIB6	608	601
RIB	RIB6	602	601
RIB	RIB6	623	601
RIB	RIB6	622	601
RIB	RIB6	625	601
RIB	RIB6	615	601
RIB	RIB6	613	601
RIB	RIB6	601	601
RIB	RIB6	618	601
RIB	RIB6	614	601
RIB	RIB6	616	601
RIB	RIB6	619	601
RIB	RIB6	609	601
RIB	RIB6	617	601
RIB	RIB6	620	601
RIB	RIB6	607	601
RIB	RIB6	621	601
RIB	RIB6	624	601
RIB	RIB6	603	601
RIB	RIB6	606	601
RIB	RIB6	610	601
RIB	RIB6	612	601
RIB	RIB6	604	601
RIB	RIB6	605	601
RIB	RIB6	611	601
RIB	RIB7	704	035
RIB	RIB7	705	034
RIB	RIB7	702	036
RIB	RIB7	703	036
RIB	RIB7	018	038
RIB	RIB7	032	033
RIB	RIB7	033	033
RIB	RIB7	034	034
RIB	RIB7	035	035
RIB	RIB7	036	036
RIB	RIB7	040	037
RIB	RIB7	037	037
RIB	RIB7	039	038
RIB	RIB7	038	038
RIB	RIB7	017	038
RIB	RIB7	701	036
RIB	RIB7	706	033
RIB	RIB3	301	024
RIB	RIB3	018	018
RIB	RIB3	020	020
RIB	RIB3	023	022
RIB	RIB3	022	022
RIB	RIB3	024	024
RIB	RIB3	026	026
RIB	RIB3	027	026
RIB	RIB3	303	026
RIB	RIB3	302	026
RIB	RIB3	019	018
RIB	RIB3	021	020
RIB	RIB9	102	046
RIB	RIB9	103	047
RIB	RIB9	041	042
RIB	RIB9	042	042
RIB	RIB9	046	046
RIB	RIB9	044	045
RIB	RIB9	043	042
RIB	RIB9	048	048
RIB	RIB9	047	047
RIB	RIB9	101	042
RIB	RIB9	104	048
RIB	RIB9	045	045
RIB	RIB1	107	008
RIB	RIB1	004	004
RIB	RIB1	008	008
RIB	RIB1	006	005
RIB	RIB1	007	005
RIB	RIB1	009	009
RIB	RIB1	010	010
RIB	RIB1	009H	009
RIB	RIB1	003	003
RIB	RIB1	005	005
RIB	RIB1	106	002
RIB	RIB1	001	001
RIB	RIB1	002	002
RIB	RIB1	105	001
RIB	RIB2	203	013
RIB	RIB2	202	012
RIB	RIB2	204	014
RIB	RIB2	201	011
RIB	RIB2	011	011
RIB	RIB2	012	012
RIB	RIB2	015	015
RIB	RIB2	018	015
RIB	RIB2	016	015
RIB	RIB2	017	015
RIB	RIB2	013	013
RIB	RIB2	014	014
RIB	RIB2	205	015
RIB	RIB2	206	015
RIB	RIB2	019	015
RSK	RSK7	704	035
RSK	RSK7	705	034
RSK	RSK7	702	036
RSK	RSK7	703	036
RSK	RSK7	018	038
RSK	RSK7	032	033
RSK	RSK7	033	033
RSK	RSK7	034	034
RSK	RSK7	035	035
RSK	RSK7	036	036
RSK	RSK7	040	037
RSK	RSK7	037	037
RSK	RSK7	039	038
RSK	RSK7	038	038
RSK	RSK7	017	038
RSK	RSK7	701	036
RSK	RSK7	706	033
RSK	RSK10	092	091
RSK	RSK10	091	091
RSK	RSK10	093	091
RSK	RSK10	094	091
RSK	RSK1	203	013
RSK	RSK1	202	012
RSK	RSK1	204	014
RSK	RSK1	107	008
RSK	RSK1	201	011
RSK	RSK1	004	004
RSK	RSK1	008	008
RSK	RSK1	006	005
RSK	RSK1	007	005
RSK	RSK1	009	009
RSK	RSK1	010	010
RSK	RSK1	011	011
RSK	RSK1	012	012
RSK	RSK1	015	015
RSK	RSK1	018	018
RSK	RSK1	009H	009
RSK	RSK1	016	015
RSK	RSK1	017	015
RSK	RSK1	013	013
RSK	RSK1	014	014
RSK	RSK1	003	003
RSK	RSK1	005	005
RSK	RSK1	106	002
RSK	RSK1	001	001
RSK	RSK1	002	002
RSK	RSK1	205	015
RSK	RSK1	206	015
RSK	RSK1	105	001
RSK	RSK1	019	018
RSK	RSK3	412	051
RSK	RSK3	301	024
RSK	RSK3	608	601
RSK	RSK3	602	601
RSK	RSK3	623	601
RSK	RSK3	622	601
RSK	RSK3	625	601
RSK	RSK3	502	030
RSK	RSK3	411	052
RSK	RSK3	615	601
RSK	RSK3	613	601
RSK	RSK3	601	601
RSK	RSK3	618	601
RSK	RSK3	410	403
RSK	RSK3	408	401
RSK	RSK3	614	601
RSK	RSK3	616	601
RSK	RSK3	619	601
RSK	RSK3	503	029
RSK	RSK3	409	403
RSK	RSK3	407	401
RSK	RSK3	609	601
RSK	RSK3	617	601
RSK	RSK3	620	601
RSK	RSK3	607	601
RSK	RSK3	621	601
RSK	RSK3	624	601
RSK	RSK3	018	018
RSK	RSK3	020	020
RSK	RSK3	023	022
RSK	RSK3	022	022
RSK	RSK3	024	024
RSK	RSK3	026	026
RSK	RSK3	027	026
RSK	RSK3	028	029
RSK	RSK3	031	031
RSK	RSK3	032	032
RSK	RSK3	025	025
RSK	RSK3	049	049
RSK	RSK3	050	050
RSK	RSK3	051	051
RSK	RSK3	052	052
RSK	RSK3	029	029
RSK	RSK3	030	030
RSK	RSK3	401	401
RSK	RSK3	402	401
RSK	RSK3	403	403
RSK	RSK3	404	403
RSK	RSK3	405	049
RSK	RSK3	406	050
RSK	RSK3	501	031
RSK	RSK3	603	601
RSK	RSK3	504	027
RSK	RSK3	303	026
RSK	RSK3	606	601
RSK	RSK3	610	601
RSK	RSK3	612	601
RSK	RSK3	604	601
RSK	RSK3	302	026
RSK	RSK3	605	601
RSK	RSK3	611	601
RSK	RSK3	019	018
RSK	RSK3	021	020
RSK	RSK8	102	046
RSK	RSK8	103	047
RSK	RSK8	036	040
RSK	RSK8	040	040
RSK	RSK8	037	039
RSK	RSK8	039	039
RSK	RSK8	041	041
RSK	RSK8	042	042
RSK	RSK8	046	046
RSK	RSK8	044	045
RSK	RSK8	043	042
RSK	RSK8	016	039
RSK	RSK8	017	039
RSK	RSK8	048	048
RSK	RSK8	047	047
RSK	RSK8	801	041
RSK	RSK8	101	042
RSK	RSK8	104	048
RSK	RSK8	045	045
RSN	RSN10	092	091
RSN	RSN10	091	091
RSN	RSN10	093	091
RSN	RSN10	094	091
RSN	RSN1	107	008
RSN	RSN1	004	004
RSN	RSN1	008	008
RSN	RSN1	006	005
RSN	RSN1	007	005
RSN	RSN1	009	009
RSN	RSN1	010	010
RSN	RSN1	009H	009
RSN	RSN1	003	003
RSN	RSN1	005	005
RSN	RSN1	106	002
RSN	RSN1	001	001
RSN	RSN1	002	002
RSN	RSN1	105	001
RSN	RSN2	203	013
RSN	RSN2	412	051
RSN	RSN2	301	024
RSN	RSN2	608	601
RSN	RSN2	602	601
RSN	RSN2	623	601
RSN	RSN2	622	601
RSN	RSN2	625	601
RSN	RSN2	502	030
RSN	RSN2	704	035
RSN	RSN2	102	046
RSN	RSN2	202	012
RSN	RSN2	204	014
RSN	RSN2	411	052
RSN	RSN2	615	601
RSN	RSN2	613	601
RSN	RSN2	601	601
RSN	RSN2	618	601
RSN	RSN2	705	034
RSN	RSN2	702	036
RSN	RSN2	103	047
RSN	RSN2	410	403
RSN	RSN2	408	401
RSN	RSN2	614	601
RSN	RSN2	616	601
RSN	RSN2	619	601
RSN	RSN2	503	029
RSN	RSN2	703	036
RSN	RSN2	409	403
RSN	RSN2	407	401
RSN	RSN2	609	601
RSN	RSN2	617	601
RSN	RSN2	620	601
RSN	RSN2	607	601
RSN	RSN2	621	601
RSN	RSN2	624	601
RSN	RSN2	201	011
RSN	RSN2	011	011
RSN	RSN2	012	012
RSN	RSN2	015	015
RSN	RSN2	018	015
RSN	RSN2	020	020
RSN	RSN2	023	022
RSN	RSN2	022	022
RSN	RSN2	024	024
RSN	RSN2	026	026
RSN	RSN2	027	027
RSN	RSN2	028	029
RSN	RSN2	031	031
RSN	RSN2	032	032
RSN	RSN2	025	025
RSN	RSN2	033	033
RSN	RSN2	034	034
RSN	RSN2	035	035
RSN	RSN2	036	036
RSN	RSN2	040	040
RSN	RSN2	037	037
RSN	RSN2	039	039
RSN	RSN2	038	038
RSN	RSN2	041	041
RSN	RSN2	042	042
RSN	RSN2	046	046
RSN	RSN2	044	045
RSN	RSN2	043	042
RSN	RSN2	049	049
RSN	RSN2	050	050
RSN	RSN2	051	051
RSN	RSN2	052	052
RSN	RSN2	016	015
RSN	RSN2	017	015
RSN	RSN2	029	029
RSN	RSN2	030	030
RSN	RSN2	013	013
RSN	RSN2	014	014
RSN	RSN2	048	048
RSN	RSN2	047	047
RSN	RSN2	205	015
RSN	RSN2	401	401
RSN	RSN2	402	401
RSN	RSN2	403	403
RSN	RSN2	404	403
RSN	RSN2	801	041
RSN	RSN2	405	049
RSN	RSN2	406	050
RSN	RSN2	206	015
RSN	RSN2	701	036
RSN	RSN2	101	042
RSN	RSN2	706	033
RSN	RSN2	501	031
RSN	RSN2	104	048
RSN	RSN2	603	601
RSN	RSN2	504	027
RSN	RSN2	303	026
RSN	RSN2	606	601
RSN	RSN2	610	601
RSN	RSN2	612	601
RSN	RSN2	604	601
RSN	RSN2	302	026
RSN	RSN2	605	601
RSN	RSN2	611	601
RSN	RSN2	045	045
RSN	RSN2	019	015
RSN	RSN2	021	020
SAE	SAE4	412	051
SAE	SAE4	411	052
SAE	SAE4	410	403
SAE	SAE4	408	401
SAE	SAE4	409	403
SAE	SAE4	407	401
SAE	SAE4	049	049
SAE	SAE4	050	050
SAE	SAE4	051	051
SAE	SAE4	052	052
SAE	SAE4	401	401
SAE	SAE4	402	401
SAE	SAE4	403	403
SAE	SAE4	404	403
SAE	SAE4	405	049
SAE	SAE4	406	050
SAE	SAE5	502	030
SAE	SAE5	503	029
SAE	SAE5	026	025
SAE	SAE5	027	027
SAE	SAE5	028	029
SAE	SAE5	031	031
SAE	SAE5	032	032
SAE	SAE5	025	025
SAE	SAE5	029	029
SAE	SAE5	030	030
SAE	SAE5	501	031
SAE	SAE5	504	027
SAE	SAE8	036	040
SAE	SAE8	040	040
SAE	SAE8	037	039
SAE	SAE8	039	039
SAE	SAE8	041	041
SAE	SAE8	016	039
SAE	SAE8	017	039
SAE	SAE8	801	041
SAE	SAE7	704	035
SAE	SAE7	705	034
SAE	SAE7	702	036
SAE	SAE7	703	036
SAE	SAE7	018	038
SAE	SAE7	032	033
SAE	SAE7	033	033
SAE	SAE7	034	034
SAE	SAE7	035	035
SAE	SAE7	036	036
SAE	SAE7	040	037
SAE	SAE7	037	037
SAE	SAE7	039	038
SAE	SAE7	038	038
SAE	SAE7	017	038
SAE	SAE7	701	036
SAE	SAE7	706	033
SAE	SAE3	301	024
SAE	SAE3	018	018
SAE	SAE3	020	020
SAE	SAE3	023	022
SAE	SAE3	022	022
SAE	SAE3	024	024
SAE	SAE3	026	026
SAE	SAE3	027	026
SAE	SAE3	303	026
SAE	SAE3	302	026
SAE	SAE3	019	018
SAE	SAE3	021	020
SAE	SAE9	102	046
SAE	SAE9	103	047
SAE	SAE9	041	042
SAE	SAE9	042	042
SAE	SAE9	046	046
SAE	SAE9	044	045
SAE	SAE9	043	042
SAE	SAE9	048	048
SAE	SAE9	047	047
SAE	SAE9	101	042
SAE	SAE9	104	048
SAE	SAE9	045	045
SAE	SAE1	107	008
SAE	SAE1	004	004
SAE	SAE1	008	008
SAE	SAE1	006	005
SAE	SAE1	007	005
SAE	SAE1	009	009
SAE	SAE1	010	010
SAE	SAE1	009H	009
SAE	SAE1	003	003
SAE	SAE1	005	005
SAE	SAE1	106	002
SAE	SAE1	001	001
SAE	SAE1	002	002
SAE	SAE1	105	001
SAE	SAE2	203	013
SAE	SAE2	202	012
SAE	SAE2	204	014
SAE	SAE2	201	011
SAE	SAE2	011	011
SAE	SAE2	012	012
SAE	SAE2	015	015
SAE	SAE2	018	015
SAE	SAE2	016	015
SAE	SAE2	017	015
SAE	SAE2	013	013
SAE	SAE2	014	014
SAE	SAE2	205	015
SAE	SAE2	206	015
SAE	SAE2	019	015
SBW	SBW1	092	091
SBW	SBW1	203	013
SBW	SBW1	412	051
SBW	SBW1	301	024
SBW	SBW1	502	030
SBW	SBW1	704	035
SBW	SBW1	102	046
